task_id,gap_id,sample_idx,tau,state_id
R000022,G000009,25,1000.418,OS000026
R000022,G000009,26,1010.418,OS000027
R000022,G000009,27,1020.418,OS000028
R000022,G000009,28,1030.418,OS000029
R000022,G000009,29,1040.024,OS000030
R000022,G000009,30,1050.024,OS000031
R000022,G000009,31,1060.024,OS000032
R000022,G000009,32,1070.024,OS000033
R000022,G000009,33,1075.805,OS012781
R000022,G000009,34,1085.805,OS012781
R000022,G000009,35,1095.805,OS012781
R000022,G000009,36,1105.805,OS012781
R000022,G000009,37,1115.805,OS012781
R000022,G000009,38,1125.805,OS012781
R000022,G000009,39,1135.805,OS012781
R000022,G000009,40,1145.805,OS012781
R000022,G000009,41,1155.805,OS012781
R000022,G000009,42,1165.805,OS012781
R000022,G000009,43,1175.805,OS012781
R000022,G000009,44,1185.805,OS012781
R000022,G000009,45,1195.805,OS012781
R000022,G000009,46,1205.805,OS012781
R000022,G000009,47,1215.805,OS012781
R000022,G000009,48,1225.805,OS012781
R000022,G000009,49,1235.805,OS012781
R000022,G000009,50,1245.805,OS012781
R000022,G000009,51,1255.805,OS012781
R000022,G000009,52,1265.805,OS012781
R000022,G000009,53,1275.805,OS012781
R000022,G000009,54,1285.805,OS000568
R000022,G000009,55,1295.805,OS000569
R000022,G000009,56,1305.805,OS000570
R000022,G000009,57,1315.624,OS000571
R000022,G000009,58,1325.624,OS000572
R000022,G000009,59,1335.624,OS000573
R000022,G000009,60,1345.624,OS000574
R000022,G000009,61,1355.624,OS000575
R000022,G000009,62,1365.624,OS000576
R000022,G000009,63,1375.624,OS000577
R000022,G000009,64,1385.624,OS000578
R000022,G000009,65,1395.624,OS000579
R000022,G000009,66,1405.624,OS000580
R000022,G000009,67,1415.624,OS000581
R000022,G000009,68,1425.624,OS000582
R000022,G000009,69,1435.624,OS000583
R000022,G000009,70,1445.624,OS000584
R000022,G000009,71,1455.624,OS000585
R000022,G000009,72,1465.624,OS000586
R000022,G000009,73,1475.624,OS000587
R000022,G000009,74,1485.624,OS000588
R000022,G000009,75,1495.624,OS000589
R000022,G000009,76,1505.624,OS000590
R000022,G000009,77,1515.624,OS000591
R000022,G000009,78,1525.624,OS000592
R000022,G000009,79,1535.624,OS000593
R000022,G000009,80,1545.624,OS000594
R000022,G000009,81,1555.624,OS000595
R000022,G000009,82,1565.624,OS000596
R000022,G000009,83,1575.624,OS000597
R000022,G000009,84,1585.624,OS000598
R000022,G000009,85,1595.624,OS000599
R000022,G000009,86,1605.624,OS000600
R000023,G000010,0,804.701,OS000034
R000023,G000010,1,814.701,OS000035
R000023,G000010,2,824.701,OS000036
R000023,G000010,3,834.701,OS000037
R000023,G000010,4,844.701,OS000038
R000023,G000010,5,854.701,OS000039
R000023,G000010,6,864.701,OS000040
R000023,G000010,7,874.701,OS000041
R000023,G000010,8,884.701,OS000042
R000023,G000010,9,894.701,OS000043
R000023,G000010,10,904.701,OS000044
R000023,G000010,11,914.701,OS000045
R000023,G000010,12,924.701,OS000046
R000023,G000010,13,934.701,OS000047
R000023,G000010,14,944.701,OS000048
R000023,G000010,15,954.701,OS000049
R000023,G000010,16,964.701,OS000050
R000023,G000010,17,974.701,OS000051
R000023,G000010,18,984.701,OS000052
R000023,G000010,19,994.701,OS000053
R000023,G000010,20,1004.701,OS000054
R000023,G000010,21,1014.701,OS000055
R000023,G000010,22,1024.701,OS000056
R000023,G000010,23,1034.701,OS000057
R000023,G000010,24,1044.701,OS000058
R000023,G000010,25,1054.701,OS000059
R000023,G000010,26,1064.701,OS000060
R000023,G000010,27,1074.701,OS000061
R000023,G000010,28,1079.79,OS000062
R000023,G000010,29,1089.79,OS000063
R000023,G000010,30,1099.79,OS000064
R000023,G000010,31,1109.79,OS000065
R000023,G000010,32,1119.79,OS000066
R000023,G000010,33,1129.79,OS000067
R000023,G000010,34,1139.79,OS000068
R000023,G000010,35,1149.79,OS000069
R000023,G000010,36,1159.79,OS000070
R000023,G000010,37,1169.112,OS012782
R000023,G000010,38,1179.112,OS012782
R000023,G000010,39,1189.112,OS012782
R000023,G000010,40,1199.112,OS012782
R000023,G000010,41,1209.112,OS012782
R000023,G000010,42,1219.112,OS012782
R000023,G000010,43,1229.112,OS012782
R000023,G000010,44,1239.112,OS012782
R000023,G000010,45,1249.112,OS012782
R000023,G000010,46,1259.112,OS012782
R000023,G000010,47,1269.112,OS012782
R000023,G000010,48,1279.112,OS012782
R000023,G000010,49,1289.112,OS012782
R000023,G000010,50,1299.112,OS012782
R000023,G000010,51,1309.112,OS012782
R000023,G000010,52,1319.112,OS012782
R000023,G000010,53,1329.112,OS012782
R000023,G000010,54,1339.112,OS012782
R000023,G000010,55,1349.112,OS000895
R000023,G000010,56,1359.112,OS000896
R000023,G000010,57,1369.112,OS000897
R000023,G000010,58,1379.112,OS000898
R000023,G000010,59,1389.112,OS000899
R000023,G000010,60,1399.112,OS000900
R000023,G000010,61,1409.112,OS000901
R000023,G000010,62,1419.112,OS000902
R000023,G000010,63,1423.547,OS000903
R000023,G000010,64,1433.547,OS000904
R000023,G000010,65,1443.547,OS000905
R000023,G000010,66,1453.547,OS000906
R000023,G000010,67,1463.547,OS000907
R000023,G000010,68,1473.547,OS000908
R000023,G000010,69,1483.547,OS000909
R000023,G000010,70,1493.547,OS000910
R000023,G000010,71,1503.547,OS000911
R000023,G000010,72,1513.547,OS000912
R000023,G000010,73,1523.547,OS000913
R000023,G000010,74,1533.547,OS000914
R000023,G000010,75,1543.547,OS000915
R000023,G000010,76,1553.547,OS000916
R000023,G000010,77,1563.547,OS000917
R000023,G000010,78,1573.547,OS000918
R000023,G000010,79,1583.547,OS000919
R000023,G000010,80,1593.547,OS000920
R000023,G000010,81,1603.547,OS000921
R000023,G000010,82,1613.547,OS000922
R000023,G000010,83,1623.547,OS000923
R000023,G000010,84,1633.547,OS000924
R000023,G000010,85,1643.547,OS000925
R000023,G000010,86,1653.547,OS000926
R000023,G000010,87,1663.547,OS000927
R000023,G000010,88,1673.547,OS000928
R000023,G000010,89,1683.547,OS000929
R000023,G000010,90,1693.547,OS000930
R000024,G000011,0,804.701,OS000034
R000024,G000011,1,814.701,OS000035
R000024,G000011,2,824.701,OS000036
R000024,G000011,3,834.701,OS000037
R000024,G000011,4,844.701,OS000038
R000024,G000011,5,854.701,OS000039
R000024,G000011,6,864.701,OS000040
R000024,G000011,7,874.701,OS000041
R000024,G000011,8,884.701,OS000042
R000024,G000011,9,894.701,OS000043
R000024,G000011,10,904.701,OS000044
R000024,G000011,11,914.701,OS000045
R000024,G000011,12,924.701,OS000046
R000024,G000011,13,934.701,OS000047
R000024,G000011,14,944.701,OS000048
R000024,G000011,15,954.701,OS000049
R000024,G000011,16,964.701,OS000050
R000024,G000011,17,974.701,OS000051
R000024,G000011,18,984.701,OS000052
R000024,G000011,19,994.701,OS000053
R000024,G000011,20,1004.701,OS000054
R000024,G000011,21,1014.701,OS000055
R000024,G000011,22,1024.701,OS000056
R000024,G000011,23,1034.701,OS000057
R000024,G000011,24,1044.701,OS000058
R000024,G000011,25,1054.701,OS000059
R000024,G000011,26,1064.701,OS000060
R000024,G000011,27,1074.701,OS000061
R000024,G000011,28,1079.79,OS000062
R000024,G000011,29,1089.79,OS000063
R000024,G000011,30,1099.79,OS000064
R000024,G000011,31,1109.79,OS000065
R000024,G000011,32,1119.79,OS000066
R000024,G000011,33,1129.79,OS000067
R000024,G000011,34,1139.79,OS000068
R000024,G000011,35,1149.79,OS000069
R000024,G000011,36,1159.79,OS000070
R000024,G000011,37,1169.112,OS012782
R000024,G000011,38,1179.112,OS012782
R000024,G000011,39,1189.112,OS012782
R000024,G000011,40,1199.112,OS012782
R000024,G000011,41,1209.112,OS012782
R000024,G000011,42,1219.112,OS012782
R000024,G000011,43,1229.112,OS012782
R000024,G000011,44,1239.112,OS012782
R000024,G000011,45,1249.112,OS012782
R000024,G000011,46,1259.112,OS012782
R000024,G000011,47,1269.112,OS012782
R000024,G000011,48,1279.112,OS012782
R000024,G000011,49,1289.112,OS012782
R000024,G000011,50,1299.112,OS012782
R000024,G000011,51,1309.112,OS012782
R000024,G000011,52,1319.112,OS012782
R000024,G000011,53,1329.112,OS012782
R000024,G000011,54,1339.112,OS012782
R000024,G000011,55,1349.112,OS000895
R000024,G000011,56,1359.112,OS000896
R000024,G000011,57,1369.112,OS000897
R000024,G000011,58,1379.112,OS000898
R000024,G000011,59,1389.112,OS000899
R000024,G000011,60,1399.112,OS000900
R000024,G000011,61,1409.112,OS000901
R000024,G000011,62,1419.112,OS000902
R000024,G000011,63,1423.547,OS000903
R000024,G000011,64,1433.547,OS000904
R000024,G000011,65,1443.547,OS000905
R000024,G000011,66,1453.547,OS000906
R000024,G000011,67,1463.547,OS000907
R000024,G000011,68,1473.547,OS000908
R000024,G000011,69,1483.547,OS000909
R000024,G000011,70,1493.547,OS000910
R000024,G000011,71,1503.547,OS000911
R000024,G000011,72,1513.547,OS000912
R000024,G000011,73,1523.547,OS000913
R000024,G000011,74,1533.547,OS000914
R000024,G000011,75,1543.547,OS000915
R000024,G000011,76,1553.547,OS000916
R000024,G000011,77,1563.547,OS000917
R000024,G000011,78,1573.547,OS000918
R000024,G000011,79,1583.547,OS000919
R000024,G000011,80,1593.547,OS000920
R000024,G000011,81,1603.547,OS000921
R000024,G000011,82,1613.547,OS000922
R000024,G000011,83,1623.547,OS000923
R000024,G000011,84,1633.547,OS000924
R000024,G000011,85,1643.547,OS000925
R000024,G000011,86,1653.547,OS000926
R000024,G000011,87,1663.547,OS000927
R000024,G000011,88,1673.547,OS000928
R000024,G000011,89,1683.547,OS000929
R000024,G000011,90,1693.547,OS000930
R000025,G000012,0,834.701,OS000034
R000025,G000012,1,844.701,OS000035
R000025,G000012,2,854.701,OS000036
R000025,G000012,3,864.701,OS000037
R000025,G000012,4,874.701,OS000038
R000025,G000012,5,884.701,OS000039
R000025,G000012,6,894.701,OS000040
R000025,G000012,7,904.701,OS000041
R000025,G000012,8,914.701,OS000042
R000025,G000012,9,924.701,OS000043
R000025,G000012,10,934.701,OS000044
R000025,G000012,11,944.701,OS000045
R000025,G000012,12,954.701,OS000046
R000025,G000012,13,964.701,OS000047
R000025,G000012,14,974.701,OS000048
R000025,G000012,15,984.701,OS000049
R000025,G000012,16,994.701,OS000050
R000025,G000012,17,1004.701,OS000051
R000025,G000012,18,1014.701,OS000052
R000025,G000012,19,1024.701,OS000053
R000025,G000012,20,1034.701,OS000054
R000025,G000012,21,1044.701,OS000055
R000025,G000012,22,1054.701,OS000056
R000025,G000012,23,1064.701,OS000057
R000025,G000012,24,1074.701,OS000058
R000025,G000012,25,1084.701,OS000059
R000025,G000012,26,1094.701,OS000060
R000025,G000012,27,1104.701,OS000061
R000025,G000012,28,1109.79,OS000062
R000025,G000012,29,1119.79,OS000063
R000025,G000012,30,1129.79,OS000064
R000025,G000012,31,1139.79,OS000065
R000025,G000012,32,1149.79,OS000066
R000025,G000012,33,1159.79,OS000067
R000025,G000012,34,1169.79,OS000068
R000025,G000012,35,1179.79,OS000069
R000025,G000012,36,1189.79,OS000070
R000025,G000012,37,1199.112,OS012782
R000025,G000012,38,1209.112,OS012782
R000025,G000012,39,1219.112,OS012782
R000025,G000012,40,1229.112,OS012782
R000025,G000012,41,1239.112,OS012782
R000025,G000012,42,1249.112,OS012782
R000025,G000012,43,1259.112,OS012782
R000025,G000012,44,1269.112,OS012782
R000025,G000012,45,1279.112,OS012782
R000025,G000012,46,1289.112,OS012782
R000025,G000012,47,1299.112,OS012782
R000025,G000012,48,1309.112,OS012782
R000025,G000012,49,1319.112,OS012782
R000025,G000012,50,1329.112,OS012782
R000025,G000012,51,1339.112,OS012782
R000025,G000012,52,1349.112,OS012782
R000025,G000012,53,1359.112,OS012782
R000025,G000012,54,1369.112,OS012782
R000025,G000012,55,1379.112,OS012782
R000025,G000012,56,1389.112,OS012782
R000025,G000012,57,1399.112,OS012782
R000025,G000012,58,1409.112,OS000895
R000025,G000012,59,1419.112,OS000896
R000025,G000012,60,1429.112,OS000897
R000025,G000012,61,1439.112,OS000898
R000025,G000012,62,1449.112,OS000899
R000025,G000012,63,1459.112,OS000900
R000025,G000012,64,1469.112,OS000901
R000025,G000012,65,1479.112,OS000902
R000025,G000012,66,1483.547,OS000903
R000025,G000012,67,1493.547,OS000904
R000025,G000012,68,1503.547,OS000905
R000025,G000012,69,1513.547,OS000906
R000025,G000012,70,1523.547,OS000907
R000025,G000012,71,1533.547,OS000908
R000025,G000012,72,1543.547,OS000909
R000025,G000012,73,1553.547,OS000910
R000025,G000012,74,1563.547,OS000911
R000025,G000012,75,1573.547,OS000912
R000025,G000012,76,1583.547,OS000913
R000025,G000012,77,1593.547,OS000914
R000025,G000012,78,1603.547,OS000915
R000025,G000012,79,1613.547,OS000916
R000025,G000012,80,1623.547,OS000917
R000025,G000012,81,1633.547,OS000918
R000025,G000012,82,1643.547,OS000919
R000025,G000012,83,1653.547,OS000920
R000025,G000012,84,1663.547,OS000921
R000025,G000012,85,1673.547,OS000922
R000025,G000012,86,1683.547,OS000923
R000025,G000012,87,1693.547,OS000924
R000025,G000012,88,1703.547,OS000925
R000025,G000012,89,1713.547,OS000926
R000025,G000012,90,1723.547,OS000927
R000025,G000012,91,1733.547,OS000928
R000025,G000012,92,1743.547,OS000929
R000025,G000012,93,1753.547,OS000930
R000026,G000013,0,804.701,OS000034
R000026,G000013,1,814.701,OS000035
R000026,G000013,2,824.701,OS000036
R000026,G000013,3,834.701,OS000037
R000026,G000013,4,844.701,OS000038
R000026,G000013,5,854.701,OS000039
R000026,G000013,6,864.701,OS000040
R000026,G000013,7,874.701,OS000041
R000026,G000013,8,884.701,OS000042
R000026,G000013,9,894.701,OS000043
R000026,G000013,10,904.701,OS000044
R000026,G000013,11,914.701,OS000045
R000026,G000013,12,924.701,OS000046
R000026,G000013,13,934.701,OS000047
R000026,G000013,14,944.701,OS000048
R000026,G000013,15,954.701,OS000049
R000026,G000013,16,964.701,OS000050
R000026,G000013,17,974.701,OS000051
R000026,G000013,18,984.701,OS000052
R000026,G000013,19,994.701,OS000053
R000026,G000013,20,1004.701,OS000054
R000026,G000013,21,1014.701,OS000055
R000026,G000013,22,1024.701,OS000056
R000026,G000013,23,1034.701,OS000057
R000026,G000013,24,1044.701,OS000058
R000026,G000013,25,1054.701,OS000059
R000026,G000013,26,1064.701,OS000060
R000026,G000013,27,1074.701,OS000061
R000026,G000013,28,1079.79,OS000062
R000026,G000013,29,1089.79,OS000063
R000026,G000013,30,1099.79,OS000064
R000026,G000013,31,1109.79,OS000065
R000026,G000013,32,1119.79,OS000066
R000026,G000013,33,1129.79,OS000067
R000026,G000013,34,1139.79,OS000068
R000026,G000013,35,1149.79,OS000069
R000026,G000013,36,1159.79,OS000070
R000026,G000013,37,1169.112,OS012782
R000026,G000013,38,1179.112,OS012782
R000026,G000013,39,1189.112,OS012782
R000026,G000013,40,1199.112,OS012782
R000026,G000013,41,1209.112,OS012782
R000026,G000013,42,1219.112,OS012782
R000026,G000013,43,1229.112,OS012782
R000026,G000013,44,1239.112,OS012782
R000026,G000013,45,1249.112,OS012782
R000026,G000013,46,1259.112,OS012782
R000026,G000013,47,1269.112,OS012782
R000026,G000013,48,1279.112,OS012782
R000026,G000013,49,1289.112,OS012782
R000026,G000013,50,1299.112,OS012782
R000026,G000013,51,1309.112,OS012782
R000026,G000013,52,1319.112,OS012782
R000026,G000013,53,1329.112,OS012782
R000026,G000013,54,1339.112,OS012782
R000026,G000013,55,1349.112,OS000895
R000026,G000013,56,1359.112,OS000896
R000026,G000013,57,1369.112,OS000897
R000026,G000013,58,1379.112,OS000898
R000026,G000013,59,1389.112,OS000899
R000026,G000013,60,1399.112,OS000900
R000026,G000013,61,1409.112,OS000901
R000026,G000013,62,1419.112,OS000902
R000026,G000013,63,1423.547,OS000903
R000026,G000013,64,1433.547,OS000904
R000026,G000013,65,1443.547,OS000905
R000026,G000013,66,1453.547,OS000906
R000026,G000013,67,1463.547,OS000907
R000026,G000013,68,1473.547,OS000908
R000026,G000013,69,1483.547,OS000909
R000026,G000013,70,1493.547,OS000910
R000026,G000013,71,1503.547,OS000911
R000026,G000013,72,1513.547,OS000912
R000026,G000013,73,1523.547,OS000913
R000026,G000013,74,1533.547,OS000914
R000026,G000013,75,1543.547,OS000915
R000026,G000013,76,1553.547,OS000916
R000026,G000013,77,1563.547,OS000917
R000026,G000013,78,1573.547,OS000918
R000026,G000013,79,1583.547,OS000919
R000026,G000013,80,1593.547,OS000920
R000026,G000013,81,1603.547,OS000921
R000026,G000013,82,1613.547,OS000922
R000026,G000013,83,1623.547,OS000923
R000026,G000013,84,1633.547,OS000924
R000026,G000013,85,1643.547,OS000925
R000026,G000013,86,1653.547,OS000926
R000026,G000013,87,1663.547,OS000927
R000026,G000013,88,1673.547,OS000928
R000026,G000013,89,1683.547,OS000929
R000026,G000013,90,1693.547,OS000930
R000027,G000014,0,834.701,OS000034
R000027,G000014,1,844.701,OS000035
R000027,G000014,2,854.701,OS000036
R000027,G000014,3,864.701,OS000037
R000027,G000014,4,874.701,OS000038
R000027,G000014,5,884.701,OS000039
R000027,G000014,6,894.701,OS000040
R000027,G000014,7,904.701,OS000041
R000027,G000014,8,914.701,OS000042
R000027,G000014,9,924.701,OS000043
R000027,G000014,10,934.701,OS000044
R000027,G000014,11,944.701,OS000045
R000027,G000014,12,954.701,OS000046
R000027,G000014,13,964.701,OS000047
R000027,G000014,14,974.701,OS000048
R000027,G000014,15,984.701,OS000049
R000027,G000014,16,994.701,OS000050
R000027,G000014,17,1004.701,OS000051
R000027,G000014,18,1014.701,OS000052
R000027,G000014,19,1024.701,OS000053
R000027,G000014,20,1034.701,OS000054
R000027,G000014,21,1044.701,OS000055
R000027,G000014,22,1054.701,OS000056
R000027,G000014,23,1064.701,OS000057
R000027,G000014,24,1074.701,OS000058
R000027,G000014,25,1084.701,OS000059
R000027,G000014,26,1094.701,OS000060
R000027,G000014,27,1104.701,OS000061
R000027,G000014,28,1109.79,OS000062
R000027,G000014,29,1119.79,OS000063
R000027,G000014,30,1129.79,OS000064
R000027,G000014,31,1139.79,OS000065
R000027,G000014,32,1149.79,OS000066
R000027,G000014,33,1159.79,OS000067
R000027,G000014,34,1169.79,OS000068
R000027,G000014,35,1179.79,OS000069
R000027,G000014,36,1189.79,OS000070
R000027,G000014,37,1199.112,OS012782
R000027,G000014,38,1209.112,OS012782
R000027,G000014,39,1219.112,OS012782
R000027,G000014,40,1229.112,OS012782
R000027,G000014,41,1239.112,OS012782
R000027,G000014,42,1249.112,OS012782
R000027,G000014,43,1259.112,OS012782
R000027,G000014,44,1269.112,OS012782
R000027,G000014,45,1279.112,OS012782
R000027,G000014,46,1289.112,OS012782
R000027,G000014,47,1299.112,OS012782
R000027,G000014,48,1309.112,OS012782
R000027,G000014,49,1319.112,OS012782
R000027,G000014,50,1329.112,OS012782
R000027,G000014,51,1339.112,OS012782
R000027,G000014,52,1349.112,OS012782
R000027,G000014,53,1359.112,OS012782
R000027,G000014,54,1369.112,OS012782
R000027,G000014,55,1379.112,OS012782
R000027,G000014,56,1389.112,OS012782
R000027,G000014,57,1399.112,OS012782
R000027,G000014,58,1409.112,OS000895
R000027,G000014,59,1419.112,OS000896
R000027,G000014,60,1429.112,OS000897
R000027,G000014,61,1439.112,OS000898
R000027,G000014,62,1449.112,OS000899
R000027,G000014,63,1459.112,OS000900
R000027,G000014,64,1469.112,OS000901
R000027,G000014,65,1479.112,OS000902
R000027,G000014,66,1483.547,OS000903
R000027,G000014,67,1493.547,OS000904
R000027,G000014,68,1503.547,OS000905
R000027,G000014,69,1513.547,OS000906
R000027,G000014,70,1523.547,OS000907
R000027,G000014,71,1533.547,OS000908
R000027,G000014,72,1543.547,OS000909
R000027,G000014,73,1553.547,OS000910
R000027,G000014,74,1563.547,OS000911
R000027,G000014,75,1573.547,OS000912
R000027,G000014,76,1583.547,OS000913
R000027,G000014,77,1593.547,OS000914
R000027,G000014,78,1603.547,OS000915
R000027,G000014,79,1613.547,OS000916
R000027,G000014,80,1623.547,OS000917
R000027,G000014,81,1633.547,OS000918
R000027,G000014,82,1643.547,OS000919
R000027,G000014,83,1653.547,OS000920
R000027,G000014,84,1663.547,OS000921
R000027,G000014,85,1673.547,OS000922
R000027,G000014,86,1683.547,OS000923
R000027,G000014,87,1693.547,OS000924
R000027,G000014,88,1703.547,OS000925
R000027,G000014,89,1713.547,OS000926
R000027,G000014,90,1723.547,OS000927
R000027,G000014,91,1733.547,OS000928
